occurrenceID	materialEntityID	organismID	siteID	eventID	parentEventID	eventDate	eventTime	eventRemarks	samplingProtocol	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	verbatimLatitude	verbatimLongitude	verbatimDepth	locality	higherGeographyID	scientificName	scientificNameID	scientificNameAuthorship	kingdom	phylum	class	order	family	genus	specificEpithet	identificationQualifier	verbatimIdentification	identifiedBy	identifiedByID	sex	preparations	recordedBy	recordedByID	sizeAmbitus	height	d13C	d15N	d34S	expedition
TANGO_2-DIV_19-S9_O13-2179	2179	S9_O13	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	25	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	46.6	25.6	-18.762592206473425	8.523775850861371	15.996238826668842	TANGO_2
TANGO_2-DIV_19-S9_O14-2180	2180	S9_O14	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	25	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	48.85	23.15	-18.057854225980325	8.211680594468168	16.0949743925302	TANGO_2
TANGO_2-DIV_19-S9_O16-2182	2182	S9_O16	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	25	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	52.55	29.5	-18.66585302091562	8.379440028462705	16.18948745880876	TANGO_2
TANGO_2-DIV_19-S9_O17-2183	2183	S9_O17	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	25	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	43.4	21.2	-19.341069187105052	8.221424415687286	16.075618824450057	TANGO_2
TANGO_2-DIV_19-S9_O19-2184	2184	S9_O19	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	25	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	49.5	24.1	-19.15250417703569	8.10989780551657	15.899419744003177	TANGO_2
TANGO_2-DIV_19-S9_O20-2185	2185	S9_O20	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	25	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	47.1	23.6	-23.62690641916836	8.546708696281621	18.284499615528325	TANGO_2
TANGO_2-DIV_19-S9_O21-2186	2186	S9_O21	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	25	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	53.95	33.35	-17.49847302413735	9.578337038782536	17.774384855457736	TANGO_2
TANGO_2-DIV_26-S10_O1-3415	3415	S10_O1	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	40.65	25.25	-10.782596150344864	9.639168185414324	16.348880271950332	TANGO_2
TANGO_2-DIV_26-S10_O2-3416	3416	S10_O2	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	33.85	19.6	-15.197434538747991	8.775076686125846	13.08464717124893	TANGO_2
TANGO_2-DIV_26-S10_O3-3417	3417	S10_O3	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	31.7	18.6	-13.39771918725153	9.522168621116737	16.186949832119574	TANGO_2
TANGO_2-DIV_26-S10_O4-3418	3418	S10_O4	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	44	26.75	-10.873405582562356	9.427069645499332	15.872036025048002	TANGO_2
TANGO_2-DIV_26-S10_O5-3419	3419	S10_O5	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	31.7	20	-15.523871312577583	9.302502585895667	15.342706965162451	TANGO_2
TANGO_2-DIV_26-S10_O6-3420	3420	S10_O6	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	39.6	24.2	-12.713825625097304	9.406815568196727	15.621196734893429	TANGO_2
TANGO_2-DIV_26-S10_O7-3421	3421	S10_O7	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	39.4	25.2	-12.293670960277959	9.987014161844643	15.037352086944269	TANGO_2
TANGO_2-DIV_26-S10_O8-3422	3422	S10_O8	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	36.25	25.15	-11.122947252893828	9.457288645289466	15.53202260931567	TANGO_2
TANGO_2-DIV_26-S10_O9-3423	3423	S10_O9	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	32	20	-14.772432761771634	9.516040315363178	13.139460009262304	TANGO_2
TANGO_2-DIV_26-S10_O10-3424	3424	S10_O10	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	34.65	21.4	-11.85506486061643	8.95263466460526	15.4472285751221	TANGO_2
TANGO_2-DIV_26-S10_O11-3425	3425	S10_O11	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	39.8	23	-11.918756217980887	9.804132790347884	15.821731916917312	TANGO_2
TANGO_2-DIV_26-S10_O12-3426	3426	S10_O12	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	31.9	21.6	-11.155193858836089	9.536477826132556	15.654284023007136	TANGO_2
TANGO_2-DIV_26-S10_O13-3427	3427	S10_O13	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	38.85	24.35	-12.489410514921047	10.146647116738782	16.022943104556777	TANGO_2
TANGO_2-DIV_26-S10_O15-3429	3429	S10_O15	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	36.6	22.9	-13.017662730522021	9.840271261956302	15.810722614619788	TANGO_2
TANGO_2-DIV_26-S10_O16-3430	3430	S10_O16	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	40	24.4	-12.05199923650865	8.838720923302342	14.873854246599485	TANGO_2
TANGO_2-DIV_26-S10_O17-3431	3431	S10_O17	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	43.4	27.85	-10.533652923768747	9.888396323004777	15.323719638476007	TANGO_2
TANGO_2-DIV_26-S10_O18-3432	3432	S10_O18	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	41.7	24.7	-10.921694084591584	9.286435606156985	15.483280206877055	TANGO_2
TANGO_2-DIV_26-S10_O19-3433	3433	S10_O19	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	34.65	22.1	-13.747997674637645	9.98447470220216	15.423755749314697	TANGO_2
TANGO_2-DIV_26-S10_O22-3436	3436	S10_O22	10	DIV_26	https://www.wikidata.org/wiki/Q137398578	2024-02-22T00:00:00Z	14:20-03:00/15:00-03:00	Cores and sea urchins collection	Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	20	20	-64.5466	-61.9972	25	-64.5466	-61.9972	20	Foyn Harbor	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=125337	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri							Lucas Terrana | Camille Moreau | Anthony Voisin	https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0003-3696-4445	38.8	24.75	-10.31732135349941	9.668477190024293	15.794016374745595	TANGO_2
