materialEntityID	organismID	siteID	eventID	parentEventID	eventDate	eventTime	eventRemarks	samplingProtocol	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	verbatimLatitude	verbatimLongitude	verbatimDepth	locality	higherGeographyID	scientificName	scientificNameID	scientificNameAuthorship	kingdom	phylum	class	order	family	genus	specificEpithet	identificationQualifier	verbatimIdentification	identifiedBy	identifiedByID	individualCount	organismQuantity	organismQuantityType	sex	preparations	recordedBy	recordedByID	expedition	occurrenceID	measurementType	measurementValue
2169	S9_O3	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O3-2169	sizeAmbitus	42
2169	S9_O3	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O3-2169	height	21
2169	S9_O3	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O3-2169	d13C	-18.891129761181663
2169	S9_O3	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O3-2169	d15N	7.706106780619543
2169	S9_O3	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O3-2169	d34S	16.342485346937053
2170	S9_O4	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O4-2170	sizeAmbitus	60
2170	S9_O4	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O4-2170	height	30.6
2170	S9_O4	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O4-2170	d13C	-18.68821138112274
2170	S9_O4	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O4-2170	d15N	8.265995112303782
2170	S9_O4	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O4-2170	d34S	16.667122124160116
2171	S9_O5	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O5-2171	sizeAmbitus	47.5
2171	S9_O5	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O5-2171	height	25.7
2171	S9_O5	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O5-2171	d13C	-19.16871123235881
2171	S9_O5	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O5-2171	d15N	7.964980404222646
2171	S9_O5	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O5-2171	d34S	16.483970695684622
2172	S9_O6	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O6-2172	sizeAmbitus	51
2172	S9_O6	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O6-2172	height	26.1
2172	S9_O6	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O6-2172	d13C	-18.479149246731883
2172	S9_O6	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O6-2172	d15N	8.486066381849072
2172	S9_O6	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O6-2172	d34S	16.245329774668782
2173	S9_O7	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O7-2173	sizeAmbitus	46
2173	S9_O7	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O7-2173	height	25.5
2173	S9_O7	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O7-2173	d13C	-19.12735877969094
2173	S9_O7	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O7-2173	d15N	8.324278628013182
2173	S9_O7	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O7-2173	d34S	16.552722935126624
2174	S9_O8	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O8-2174	sizeAmbitus	55.5
2174	S9_O8	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O8-2174	height	34.4
2174	S9_O8	9	DIV_19	https://www.wikidata.org/wiki/Q137398578	2024-02-19T00:00:00Z	09:40-03:00/10:35-03:00		Scuba Divers | https://doi.org/10.5281/zenodo.11653690 | Diving activities are reported in the cruise report (see Table 17 Summary of diving activities during TANGO2). Underwater imagery was shot by the divers Team (Lucas Terrana, Lea Katz, Camille Moreau, Martin Dogniez and Anthony Voisin).	30	30	-65.0965	-64.0988	-65.0965	-64.0988	30	Hovgaard Island	https://data.aad.gov.au/aadc/gaz/scar/display_name.cfm?gaz_id=109398	Sterechinus neumayeri	urn:lsid:marinespecies.org:taxname:160831	(Meissner, 1900)	Animalia	Echinodermata	Echinoidea	Camarodonta	Echinidae	Sterechinus	neumayeri										Camille Moreau | Lucas Terrana | Lea Katz	https://orcid.org/0000-0002-0981-7442 | https://orcid.org/0000-0001-5767-3220 | https://orcid.org/0000-0001-5748-602X	TANGO_2	TANGO_2-DIV_19-S9_O8-2174	d13C	-20.18825989499435
